state,SUM,latitude,longitude
California,1,34.0052,-118.077
Iowa,1,41.6038,-93.6317
Texas,1,32.3899,-94.8739
Tennessee,1,35.0177,-89.8246
Illinois,1,41.7446,-87.554
North Carolina,1,36.0121,-78.9556
Maryland,1,39.2997,-76.6538
Illinois,1,41.6558,-87.6023
Massachusetts,1,42.3905,-71.5678
California,1,36.7763,-119.756
District of Columbia,1,38.9276,-77.0297
Florida,1,27.5817,-80.4246
Pennsylvania,1,40.3426,-79.7277
Illinois,1,38.5549,-89.9681
California,1,36.3227,-121.248
Indiana,1,39.9005,-86.1221
Texas,1,32.7187,-97.4066
North Carolina,1,36.1485,-80.2475
Ohio,1,40.0855,-82.9747
Georgia,1,33.563,-84.4686
New York,1,43.0264,-76.1482
District of Columbia,1,38.8442,-76.985
Tennessee,1,35.5548,-88.9074
District of Columbia,1,38.8782,-76.9897
Oregon,1,44.954,-123.002
Michigan,1,42.776,-83.1965
Texas,1,34.1065,-101.889
Missouri,1,39.0592,-94.5628
New York,1,40.8474,-73.9352
Vermont,1,44.4793,-73.2143
Missouri,1,39.0586,-94.5407
Delaware,1,39.7571,-75.5355
Ohio,1,41.6831,-83.5199
Maryland,1,39.2981,-76.5788
Illinois,1,40.7133,-89.5618
Indiana,1,41.0402,-85.1239
Wisconsin,1,43.0644,-87.9571
Oregon,1,44.9575,-122.912
Mississippi,1,31.3112,-89.2907
Ohio,1,41.669,-83.5338
Mississippi,1,32.3619,-88.7201
Illinois,1,41.765,-87.6565
Illinois,1,41.9092,-87.7817
Connecticut,1,41.3519,-72.9336
District of Columbia,1,38.8847,-76.9304
New York,1,41.7039,-73.9124
Louisiana,1,30.4491,-91.1871
Florida,1,30.2146,-81.7089
Tennessee,1,36.5614,-87.4293
Ohio,1,41.6512,-83.5823
New Mexico,1,36.7323,-108.224
Virginia,1,36.8543,-76.2886
Ohio,1,39.9193,-82.8536
Florida,1,30.494,-87.2351
Arizona,1,33.4146,-111.909
Illinois,1,41.9201,-87.7866
Maryland,1,38.9943,-76.865
Florida,1,26.2152,-80.2233
Missouri,1,38.698,-90.3035
Illinois,1,41.9044,-87.7313
Delaware,1,39.7474,-75.5299
Alabama,1,34.7442,-86.649
Maryland,1,39.2982,-76.6608
Illinois,1,41.8034,-87.6454
North Carolina,1,35.7833,-81.2879
Illinois,1,41.8604,-87.7339
Wisconsin,1,44.4736,-89.4742
Ohio,1,39.1355,-84.5095
Delaware,1,39.6837,-75.7497
North Carolina,1,35.5797,-77.3786
North Carolina,1,35.3847,-78.0175
Nebraska,1,41.2892,-95.9511
New York,1,40.7388,-73.9832
Maryland,1,39.3069,-76.6391
Ohio,1,39.761,-84.1524
Maryland,1,39.294,-76.62
Illinois,1,41.8592,-87.7154
Maryland,1,39.294,-76.62
Texas,1,29.905,-97.9026
Michigan,1,43.198,-86.2468
Washington,1,46.21,-119.158
New Hampshire,1,43.1601,-71.8504
Maryland,1,39.2915,-76.6383
New York,1,43.1735,-78.6951
Louisiana,1,30.2331,-92.0191
Georgia,1,32.438,-84.9609
Delaware,1,39.6051,-75.7353
Delaware,1,39.7496,-75.5351
Louisiana,1,29.9416,-90.0836
Ohio,1,41.6483,-83.5772
South Carolina,1,34.6263,-79.6925
Maryland,1,39.3146,-76.6662
Missouri,1,38.7699,-90.2207
California,1,33.1439,-117.204
New York,1,43.1429,-77.6286
Maryland,1,39.2113,-76.8481
New York,1,40.7061,-73.9538
Pennsylvania,1,40.6875,-75.2241
New York,1,43.0333,-76.1635
New Jersey,1,40.6526,-74.1884
Tennessee,1,35.1716,-89.9743
Texas,1,29.4902,-98.3661
Ohio,1,41.4583,-81.6612
Tennessee,1,36.5057,-86.8713
Tennessee,1,36.5251,-86.8622
Tennessee,1,36.2291,-86.7435
Pennsylvania,1,39.9362,-75.2316
Illinois,1,40.6721,-89.6289
Louisiana,1,29.9472,-90.0396
Florida,1,28.5658,-81.5649
Illinois,1,41.7715,-87.6349
Rhode Island,1,41.8197,-71.427
Illinois,1,41.8194,-87.6136
Illinois,1,41.9023,-87.7509
Washington,1,47.7897,-122.334
Georgia,1,32.431,-84.9401
Florida,1,26.9867,-82.1438
Tennessee,1,35.1101,-89.8516
Oregon,1,45.141,-122.86
Illinois,1,41.7904,-87.649
Illinois,1,41.8788,-87.7281
Michigan,1,42.6686,-83.2744
Illinois,1,41.7677,-87.5833
Arkansas,1,34.728,-92.2524
Ohio,1,41.5826,-81.5343
Louisiana,1,29.8902,-90.071
Louisiana,1,30.5282,-92.0745
Wisconsin,1,43.8617,-91.1353
North Carolina,1,36.0051,-78.8669
Indiana,1,39.8378,-86.1365
California,1,34.0333,-117.689
Missouri,1,38.7138,-90.2558
North Carolina,1,35.9739,-78.8894
Mississippi,1,34.656,-88.4207
California,1,37.6723,-120.958
Florida,1,27.4614,-80.3586
Louisiana,1,32.4565,-93.78
Louisiana,1,32.4429,-93.7974
Tennessee,1,35.0676,-85.2475
West Virginia,1,38.3496,-81.6325
Arkansas,1,35.8292,-90.7258
Illinois,1,41.8806,-87.7651
Georgia,1,33.9703,-84.3501
Indiana,1,38.316,-85.7685
South Carolina,1,33.8527,-78.7764
Maryland,1,39.294,-76.62
Indiana,1,41.5672,-87.2935
Virginia,1,37.4746,-77.484
Indiana,1,41.5488,-87.402
Indiana,1,41.0679,-85.1677
California,1,37.7713,-122.194
Texas,1,29.7288,-95.5204
California,1,37.7704,-122.182
California,1,37.8106,-122.296
Louisiana,1,32.4693,-92.1073
Georgia,1,33.6664,-84.4086
North Carolina,1,36.4283,-79.8892
Nebraska,1,41.2859,-96.0841
Oregon,1,45.5357,-122.621
Maryland,1,38.916,-77.0565
North Carolina,1,35.9988,-78.8859
Alabama,1,33.5191,-86.7837
North Carolina,1,35.9824,-78.8431
Ohio,1,39.7516,-84.19
Louisiana,1,29.9176,-90.2198
Virginia,1,37.5102,-77.4438
North Carolina,1,35.2794,-77.5666
Wisconsin,1,43.0625,-87.9688
Mississippi,1,32.3964,-90.1394
Louisiana,1,29.918,-90.2165
Ohio,1,39.1087,-84.5124
Colorado,1,39.7401,-104.899
Connecticut,1,41.3991,-73.4728
California,1,32.7075,-117.036
New York,1,40.7653,-73.575
Wisconsin,1,44.1096,-87.7752
Alabama,1,34.4695,-87.1561
Illinois,1,41.7542,-87.6514
Pennsylvania,1,39.9932,-75.1492
Texas,1,32.2337,-96.4661
Wisconsin,1,43.0346,-87.9221
New Jersey,1,40.7207,-74.0593
Tennessee,1,35.8249,-88.9148
Wisconsin,1,42.7213,-87.7982
Texas,1,30.0726,-94.1052
Texas,1,30.0726,-94.1052
Florida,1,27.9423,-82.3689
South Dakota,1,43.5512,-96.6818
Maryland,1,39.294,-76.62
Tennessee,1,35.0562,-89.9967
Michigan,1,43.0383,-83.7034
Maryland,1,39.2793,-76.7454
Georgia,1,32.9731,-85.0261
Texas,1,29.6958,-95.3038
Texas,1,29.8369,-95.4628
California,1,34.0674,-118.294
Pennsylvania,1,40.368,-79.8939
New Jersey,1,40.6511,-74.1824
New Jersey,1,39.3898,-74.524
Illinois,1,41.8836,-87.7062
Tennessee,1,35.0294,-89.8431
Louisiana,1,29.9499,-90.0641
Florida,1,28.0304,-80.6075
Illinois,1,41.7071,-87.6479
Texas,1,29.4134,-98.4267
Texas,1,35.1082,-101.951
Louisiana,1,29.951,-90.0662
Wisconsin,1,44.7684,-91.2891
Maryland,1,39.294,-76.62
Florida,1,28.5972,-80.8169
Indiana,1,41.6749,-86.2972
Oklahoma,1,36.179,-95.9476
California,1,37.7694,-122.209
Texas,1,29.7654,-95.3663
Michigan,1,42.6624,-83.2751
Pennsylvania,1,40.0292,-75.1653
Illinois,1,41.91,-87.7178
Washington,1,47.6713,-117.424
Indiana,1,41.0625,-85.0874
Iowa,1,41.5224,-90.5892
North Carolina,1,34.4915,-78.6347
Maryland,1,39.2405,-76.6537
New York,1,40.8319,-73.8568
New York,1,42.9412,-78.8842
New York,1,43.0684,-76.1589
Florida,1,28.6621,-81.5185
Virginia,1,37.2843,-79.9842
California,1,34.0862,-118.305
District of Columbia,1,38.8775,-76.9855
North Carolina,1,33.9816,-78.3796
Illinois,1,41.8914,-87.6469
Missouri,1,37.2224,-93.2785
District of Columbia,1,38.8439,-76.9723
Michigan,1,42.2465,-83.5791
Texas,1,29.3785,-98.5237
Texas,1,31.7773,-106.258
Texas,1,29.8373,-95.4625
West Virginia,1,37.8984,-81.161
Texas,1,29.4278,-98.4609
Ohio,1,41.4962,-81.6335
New Jersey,1,39.3988,-74.5281
Nebraska,1,41.2622,-95.9313
Indiana,1,41.0623,-85.1345
California,1,37.7987,-122.408
Alabama,1,32.3813,-86.2148
Ohio,1,39.1452,-84.5628
Illinois,1,41.7634,-87.6294
Florida,1,27.8617,-81.6912
Ohio,1,39.7321,-84.2417
Pennsylvania,1,40.0113,-75.1417
Oregon,1,45.445,-122.544
North Carolina,1,36.0368,-78.896
New Hampshire,1,42.9873,-71.4463
Michigan,1,42.6363,-83.2763
Arizona,1,33.4291,-111.846
Illinois,1,41.7329,-87.6051
Wisconsin,1,43.0565,-87.9623
Illinois,1,41.8528,-87.6228
Florida,1,28.5392,-81.389
Louisiana,1,29.9672,-90.1119
New York,1,40.6899,-73.9804
District of Columbia,1,38.8939,-76.9426
New York,1,43.0258,-76.1589
New Jersey,1,40.9175,-74.1747
Arizona,1,32.2631,-110.995
North Carolina,1,34.7193,-76.6572
Kansas,1,37.5593,-97.2783
Tennessee,1,35.048,-90.0694
Maryland,1,39.1323,-76.5455
Arkansas,1,35.6774,-90.5114
Ohio,1,41.647,-83.5925
New York,1,44.1016,-73.5075
Indiana,1,39.8161,-84.8918
Texas,1,30.0002,-95.5436
Louisiana,1,30.2261,-90.8912
Ohio,1,39.1311,-84.487
Virginia,1,36.8266,-76.3473
Ohio,1,41.7216,-83.5716
Kentucky,1,38.2631,-85.7908
Tennessee,1,36.1357,-86.7645
Maryland,1,39.3676,-76.5487
California,1,34.069,-118.402
New York,1,40.6745,-73.878
Maryland,1,39.2276,-76.5887
North Carolina,1,35.2367,-80.7338
South Carolina,1,32.7632,-80.2501
Maryland,1,39.3161,-76.5965
Tennessee,1,35.9527,-83.9864
North Carolina,1,35.2807,-80.7926
Alaska,1,61.5727,-149.548
New York,1,43.0869,-79.0425
New Jersey,1,40.7081,-74.0804
New York,1,42.0995,-75.9018
Texas,1,29.4206,-98.6731
Texas,1,30.0726,-94.1052
Texas,1,32.7595,-96.7571
District of Columbia,1,38.8537,-76.9856
Texas,1,26.1632,-98.2194
California,1,36.7836,-119.84
Illinois,1,42.2754,-89.1195
Ohio,1,41.62,-83.6438
Maryland,1,39.3287,-76.6049
Tennessee,1,35.1492,-89.9444
Virginia,1,36.5896,-80.6717
Illinois,1,41.7733,-87.6081
Indiana,1,39.8285,-85.9631
Illinois,1,39.8584,-88.9363
New Jersey,1,40.2242,-74.7733
Maryland,1,39.3298,-76.7158
New York,1,43.0978,-76.1436
Ohio,1,39.7523,-84.2396
Connecticut,1,41.3111,-72.9026
Mississippi,1,32.3094,-90.1858
Mississippi,1,32.3678,-88.7131
Illinois,1,41.9977,-87.7072
Maryland,1,39.2806,-76.6474
Pennsylvania,1,40.5309,-80.0097
Ohio,1,39.1877,-84.5731
Ohio,1,39.9031,-83.8063
Maryland,1,39.2283,-76.5873
California,1,34.0432,-118.247
Connecticut,1,41.1287,-73.346
New York,1,42.9607,-77.0491
Michigan,1,42.5478,-83.0287
Arkansas,1,34.6861,-92.3319
North Carolina,1,35.2954,-80.8764
Alabama,1,33.4867,-86.8553
Massachusetts,1,42.1656,-72.5471
Virginia,1,38.5813,-77.3106
Arkansas,1,35.0366,-90.6504
Tennessee,1,35.6522,-88.8577
Florida,1,29.2073,-81.0872
Louisiana,1,29.9706,-90.0718
Alabama,1,30.6793,-88.1014
Connecticut,1,41.0545,-73.5648
Virginia,1,36.9844,-76.4196
Virginia,1,36.9419,-76.2512
New Jersey,1,40.9269,-74.1697
Ohio,1,39.9105,-83.8075
Pennsylvania,1,40.2968,-79.8821
Maryland,1,39.3054,-76.5951
Ohio,1,39.7885,-84.2188
Indiana,1,39.9044,-86.2166
Michigan,1,42.2446,-84.7561
Missouri,1,38.6772,-90.2732
California,1,37.6833,-121.022
North Carolina,1,35.2284,-80.8427
California,1,37.3603,-120.614
Tennessee,1,35.0125,-85.0398
California,1,33.7436,-116.339
Ohio,1,41.6416,-83.545
Illinois,1,41.7016,-87.6237
Kansas,1,38.9384,-94.6676
Kansas,1,38.9752,-95.2401
Louisiana,1,29.9981,-90.0499
Illinois,1,41.8701,-87.7231
Georgia,1,33.8722,-84.3362
Massachusetts,1,41.6817,-70.9587
Michigan,1,43.0086,-83.6737
California,1,37.7903,-122.416
Indiana,1,39.775,-86.1096
South Carolina,1,34.0366,-81.0108
Virginia,1,37.5063,-77.5165
Georgia,1,33.5709,-84.4161
Pennsylvania,1,39.896,-79.7535
Illinois,1,41.7657,-87.6152
California,1,37.9549,-121.288
New Jersey,1,40.2339,-74.7927
New York,1,40.6947,-73.9552
Michigan,1,44.618,-86.2282
Nebraska,1,41.2837,-95.939
Delaware,1,39.7501,-75.5358
Alabama,1,32.4185,-87.0221
Texas,1,29.8206,-95.2826
Mississippi,1,31.9589,-88.7609
Alabama,1,30.4156,-87.7316
Connecticut,1,41.3368,-72.9351
Missouri,1,38.6527,-90.1939
Arizona,1,33.4996,-111.948
Pennsylvania,1,40.6151,-75.4644
Michigan,1,43.0606,-83.7334
Tennessee,1,35.1161,-90.0555
Illinois,1,41.881,-87.6247
California,1,33.8626,-116.554
California,1,33.5581,-117.201
Florida,1,30.3683,-81.6822
Georgia,1,32.0676,-81.0939
Pennsylvania,1,40.6023,-75.4722
Florida,1,26.6244,-81.7281
New Jersey,1,40.0759,-74.8529
Illinois,1,39.9278,-91.4049
Mississippi,1,34.2733,-89.0344
Delaware,1,39.7431,-75.563
Delaware,1,39.743,-75.5632
New York,1,41.5036,-74.0172
Illinois,1,41.7867,-87.668
Pennsylvania,1,40.0422,-75.0752
Pennsylvania,1,40.6864,-75.2261
Alabama,1,32.4148,-87.0244
North Carolina,1,35.6136,-77.4909
Minnesota,1,43.6581,-96.2113
Pennsylvania,1,40.6811,-75.2445
Virginia,1,36.7664,-76.0159
Tennessee,1,35.5999,-89.2618
Texas,1,32.6931,-97.6432
Illinois,1,41.7604,-87.5936
North Carolina,1,35.4435,-79.052
Illinois,1,41.877,-87.7329
Illinois,1,41.7657,-87.6152
Texas,1,29.616,-95.2853
Missouri,1,38.6781,-90.2828
Maryland,1,38.3157,-76.6353
New Jersey,1,39.4037,-74.5293
Texas,1,29.6958,-95.3038
Florida,1,30.2793,-81.7614
Pennsylvania,1,40.0492,-76.299
Illinois,1,40.7142,-89.6028
California,1,36.7214,-119.801
Pennsylvania,1,39.9571,-75.202
Ohio,1,39.7927,-84.214
California,1,37.8257,-122.265
Minnesota,1,45.1566,-93.1382
Pennsylvania,1,40.2166,-76.9955
Alabama,1,34.6586,-86.5396
Alabama,1,34.772,-86.7142
Louisiana,1,29.9739,-90.0678
South Carolina,1,32.8618,-79.9814
Ohio,1,40.0785,-82.4125
Texas,1,33.5969,-101.877
Texas,1,29.6358,-95.2438
Texas,1,29.6358,-95.2438
Texas,1,29.637,-95.2438
Texas,1,29.6922,-95.2008
Georgia,1,33.651,-84.4607
Louisiana,1,30.4665,-91.1265
Illinois,1,41.8931,-87.7753
Missouri,1,38.6589,-90.286
Texas,1,31.1321,-97.7334
Ohio,1,39.9853,-83.1033
New Mexico,1,35.681,-105.977
Illinois,1,41.8938,-87.7066
Illinois,1,41.7748,-87.6253
South Carolina,1,33.8189,-79.081
Colorado,1,38.4426,-105.206
Oklahoma,1,35.5078,-97.495
Illinois,1,41.7633,-87.6404
North Carolina,1,35.9522,-79.986
New York,1,40.6568,-73.928
New York,1,42.9279,-78.88
California,1,34.0606,-117.798
Maryland,1,39.3058,-76.6708
New York,1,43.0951,-79.0424
Illinois,1,41.7193,-87.6468
Illinois,1,41.7742,-87.5888
Wisconsin,1,43.0631,-87.9622
Texas,1,27.7285,-97.4396
Ohio,1,41.4875,-81.6113
Ohio,1,39.7666,-84.2204
New York,1,40.64,-74.1311
California,1,34.079,-117.725
New York,1,40.6062,-73.7598
Florida,1,28.4064,-81.4112
Alabama,1,33.1916,-87.5728
Texas,1,35.5222,-100.98
Florida,1,30.4123,-86.7192
South Dakota,1,43.5434,-96.6698
Pennsylvania,1,40.2622,-76.8477
Pennsylvania,1,40.285,-76.8943
Illinois,1,41.8789,-87.6841
Connecticut,1,41.3237,-72.9507
Massachusetts,1,42.104,-72.5944
Tennessee,1,35.0542,-89.9165
Florida,1,30.3358,-81.7646
Indiana,1,41.0303,-85.0959
California,1,34.0493,-117.815
Iowa,1,41.6281,-93.6545
Minnesota,1,44.1601,-94.0178
Missouri,1,38.6585,-90.2608
Missouri,1,38.6265,-90.1908
Wyoming,1,41.159,-104.796
Delaware,1,39.725,-75.5468
Indiana,1,39.7744,-86.1177
Florida,1,25.995,-80.1817
Pennsylvania,1,40.4363,-79.8811
Pennsylvania,1,39.9567,-76.7203
California,1,37.3342,-121.895
Ohio,1,39.7261,-84.1877
Minnesota,1,45.5568,-94.1865
Indiana,1,39.7188,-86.2287
New York,1,42.9098,-78.8083
New York,1,40.8792,-73.8652
California,1,37.7536,-122.186
Illinois,1,41.7693,-87.6186
Illinois,1,41.7443,-87.7022
New Mexico,1,35.0921,-106.66
Maryland,1,39.294,-76.62
Florida,1,29.2267,-81.4389
Michigan,1,43.4142,-83.9372
Wisconsin,1,43.0718,-87.9253
Florida,1,25.832,-80.2166
North Carolina,1,35.193,-80.8263
Illinois,1,42.2526,-89.033
Indiana,1,38.6938,-86.822
Massachusetts,1,42.2484,-71.8275
Mississippi,1,32.3606,-88.7168
Pennsylvania,1,40.289,-76.8961
North Carolina,1,35.8139,-78.6028
California,1,36.8133,-119.869
California,1,37.7862,-122.194
Arkansas,1,34.6657,-92.3634
Illinois,1,41.9945,-87.6641
Illinois,1,41.7869,-87.6559
South Carolina,1,33.5735,-81.7233
Illinois,1,41.8821,-87.7531
Illinois,1,41.7578,-87.6421
Illinois,1,41.8087,-87.6589
Ohio,1,39.9834,-82.9865
Michigan,1,42.232,-83.6256
Ohio,1,39.7525,-84.1773
Ohio,1,39.3812,-84.5508
Ohio,1,39.7706,-84.2175
North Dakota,1,47.048,-96.9498
Tennessee,1,35.153,-89.9595
Illinois,1,41.8807,-87.7605
Illinois,1,41.8666,-87.6902
Illinois,1,41.6922,-87.657
Pennsylvania,1,40.642,-79.4109
Alabama,1,31.2964,-85.7214
Illinois,1,41.8664,-87.7256
Virginia,1,37.3296,-77.4251
New York,1,40.6402,-74.1712
Texas,1,31.5252,-97.1807
Colorado,1,38.8076,-104.777
North Carolina,1,35.8676,-78.8498
Florida,1,28.4845,-81.2519
Louisiana,1,32.4981,-92.1234
New York,1,43.1853,-77.6029
North Carolina,1,35.1122,-80.7139
South Carolina,1,32.3833,-80.5345
Florida,1,28.0941,-82.7223
Texas,1,29.3637,-98.5612
Minnesota,1,44.0448,-91.6253
Massachusetts,1,41.6919,-70.2806
Florida,1,28.5692,-81.4544
New York,1,40.6646,-73.9056
Wisconsin,1,43.054,-87.9352
Kentucky,1,37.1291,-83.799
Louisiana,1,30.0486,-89.9576
Illinois,1,42.0138,-87.6703
Pennsylvania,1,39.9972,-75.1153
Arizona,1,33.4803,-111.93
Alabama,1,32.3334,-86.3528
Arkansas,1,36.1584,-94.1437
Louisiana,1,29.9551,-90.0747
Louisiana,1,29.9551,-90.0747
Virginia,1,37.2963,-77.2994
Kansas,1,39.0594,-95.6854
Minnesota,1,44.9609,-93.1342
North Carolina,1,35.3232,-80.7852
Kentucky,1,36.8154,-85.8617
Kentucky,1,38.2441,-85.7637
West Virginia,1,38.3595,-81.7476
Maryland,1,39.2844,-76.6396
New Jersey,1,39.4886,-75.007
District of Columbia,1,38.9397,-76.9859
Illinois,1,41.7652,-87.577
Indiana,1,38.8977,-86.4409
Kentucky,1,38.2741,-85.8027
Illinois,1,41.7052,-87.6226
California,1,36.725,-119.751
Illinois,1,41.8458,-87.6979
Georgia,1,32.8356,-83.6817
Illinois,1,41.8066,-87.6726
South Carolina,1,34.0016,-81.0121
South Carolina,1,32.7535,-79.9528
Arizona,1,33.4065,-111.916
Kansas,1,39.0533,-95.6717
Michigan,1,42.3685,-83.2749
Pennsylvania,1,40.3466,-76.4328
South Carolina,1,32.7778,-80.3597
Illinois,1,41.7862,-87.7058
Illinois,1,41.6722,-87.6409
Maryland,1,39.3313,-76.6705
South Carolina,1,34.8414,-82.5468
Ohio,1,38.5227,-82.6665
Ohio,1,39.7499,-84.1503
Virginia,1,37.058,-76.4602
Illinois,1,41.8685,-87.7035
Connecticut,1,41.4042,-72.9145
Michigan,1,43.0071,-83.6772
Florida,1,26.1884,-80.1554
Indiana,1,41.0661,-85.1205
West Virginia,1,37.7742,-81.1943
Texas,1,27.6629,-97.3526
Virginia,1,36.7265,-76.6331
Tennessee,1,35.0207,-84.3435
California,1,37.9781,-121.772
Georgia,1,33.4482,-82.0463
Kentucky,1,38.0646,-84.4612
Kansas,1,37.8173,-96.8742
Illinois,1,41.835,-87.7307
Ohio,1,39.7552,-84.2247
South Carolina,1,33.8565,-79.7747
Florida,1,26.6835,-81.9421
Missouri,1,38.6504,-90.1997
Florida,1,28.5792,-81.4796
Arkansas,1,36.073,-90.4805
Colorado,1,39.7692,-105.124
New York,1,41.4504,-74.4181
Florida,1,30.362,-81.5746
Illinois,1,41.7659,-87.5768
Hawaii,1,21.399,-158.154
New York,1,43.1812,-77.4888
Texas,1,29.6646,-95.4676
South Carolina,1,34.9072,-81.0962
Illinois,1,41.7579,-87.6842
Wisconsin,1,43.1778,-88.0285
Alabama,1,34.7602,-86.6185
Wisconsin,1,43.0881,-87.947
Ohio,1,41.6632,-83.6687
District of Columbia,1,38.851,-76.9742
District of Columbia,1,38.8629,-76.9957
Nebraska,1,41.2831,-95.9758
Nebraska,1,41.2923,-95.9734
Tennessee,1,35.0484,-89.9035
Texas,1,27.8025,-97.4141
Oklahoma,1,36.182,-95.9074
Ohio,1,39.7643,-84.207
Massachusetts,1,42.2621,-71.7819
Maryland,1,39.3499,-76.6788
Maryland,1,39.3313,-76.6705
Virginia,1,36.7606,-76.2396
District of Columbia,1,38.8275,-76.9945
Texas,1,30.636,-96.3616
Massachusetts,1,42.0728,-71.0166
North Dakota,1,46.8856,-103.19
Wisconsin,1,43.0575,-87.9659
Alabama,1,32.3537,-86.3231
Alabama,1,34.8264,-86.4371
Ohio,1,39.9628,-82.8873
Iowa,1,41.4856,-91.4301
Nebraska,1,41.211,-95.9418
Maryland,1,39.3068,-76.6434
South Carolina,1,33.6332,-79.0251
North Carolina,1,34.7756,-79.4736
Indiana,1,41.6022,-87.3619
Illinois,1,41.7212,-87.5702
Illinois,1,41.7362,-87.6366
Texas,1,32.8205,-96.6319
New York,1,42.8991,-78.8832
Florida,1,27.9097,-82.7062
Georgia,1,32.6431,-83.6167
Florida,1,30.3717,-81.6906
Louisiana,1,29.8666,-90.0331
Alaska,1,61.2314,-149.803
Utah,1,41.2249,-111.973
North Carolina,1,35.824,-80.2458
Indiana,1,38.3106,-85.7676
Louisiana,1,29.9139,-90.0362
Oregon,1,45.5042,-122.511
Texas,1,29.7258,-95.3897
Texas,1,30.2281,-97.7289
Pennsylvania,1,40.4687,-79.9065
Pennsylvania,1,40.0261,-75.066
Texas,1,29.6136,-95.4308
New York,1,42.6372,-73.7608
Pennsylvania,1,41.2384,-75.9188
New York,1,42.9529,-78.9055
New York,1,40.8623,-73.8959
New Hampshire,1,42.9895,-71.4559
Maryland,1,39.3161,-76.5965
Pennsylvania,1,40.0157,-79.8911
Pennsylvania,1,39.99,-75.1604
California,1,37.7708,-122.185
South Carolina,1,32.8801,-80.0001
Illinois,1,41.7743,-87.6447
Illinois,1,41.8682,-87.6987
California,1,39.7236,-121.84
Alabama,1,32.3348,-86.3528
Illinois,1,41.6959,-87.7561
Ohio,1,40.028,-82.9818
Maryland,1,39.294,-76.62
Florida,1,26.6451,-81.8335
New York,1,40.7219,-73.9772
Pennsylvania,1,41.1404,-77.4555
Colorado,1,39.7717,-105.019
Colorado,1,39.7105,-105.037
Maryland,1,39.2928,-76.6085
North Dakota,1,48.1835,-103.626
Pennsylvania,1,40.4421,-79.983
Connecticut,1,41.7585,-72.6795
Louisiana,1,32.4586,-93.7645
Illinois,1,41.8577,-87.6616
Virginia,1,37.5182,-77.3109
Minnesota,1,45.5515,-94.2263
Texas,1,27.6976,-97.3651
North Carolina,1,35.8878,-78.8974
Missouri,1,39.1061,-94.5446
Maryland,1,39.294,-76.62
Illinois,1,41.8698,-87.7305
Alabama,1,32.4037,-87.0272
Georgia,1,32.4362,-84.9364
Pennsylvania,1,40.0199,-79.8997
Massachusetts,1,42.2696,-71.094
New York,1,43.0646,-76.1481
Oklahoma,1,36.1771,-95.7975
Illinois,1,41.8764,-87.7281
Florida,1,30.1041,-82.7175
Louisiana,1,30.2144,-92.3844
Louisiana,1,32.4509,-93.8984
New York,1,43.161,-77.5893
North Carolina,1,36.088,-79.7866
Ohio,1,41.6831,-83.5424
Colorado,1,38.8732,-104.821
New Jersey,1,40.8057,-74.2128
Louisiana,1,30.2297,-92.3814
Pennsylvania,1,40.456,-79.89
District of Columbia,1,38.9463,-77.0256
Louisiana,1,29.9539,-90.1054
Florida,1,30.4539,-81.7055
Indiana,1,39.8269,-86.104
Illinois,1,41.8796,-87.7379
Illinois,1,41.8661,-87.7031
California,1,36.0513,-119.08
Iowa,1,41.3397,-92.2237
Illinois,1,41.8973,-87.7289
Illinois,1,41.875,-87.7356
Illinois,1,41.7511,-87.6137
Arkansas,1,33.663,-93.5845
Arkansas,1,34.7349,-92.3764
Arkansas,1,34.7345,-92.3074
Illinois,1,41.8774,-87.6986
Illinois,1,41.7518,-87.5578
Georgia,1,31.9954,-81.1077
Oklahoma,1,36.1511,-95.9945
Louisiana,1,30.467,-91.1369
Missouri,1,39.2179,-94.4744
Alabama,1,34.4428,-86.9385
Arizona,1,33.3922,-112.143
Missouri,1,38.6696,-90.2123
Illinois,1,41.7359,-87.6143
Illinois,1,41.8569,-87.7326
Ohio,1,39.1738,-84.4693
New Mexico,1,34.8139,-106.761
Nebraska,1,41.3095,-95.9758
Kentucky,1,36.9545,-86.3707
Florida,1,25.8269,-80.2049
North Carolina,1,35.1482,-78.9159
Georgia,1,32.0676,-81.0939
Louisiana,1,29.9539,-90.1054
Connecticut,1,41.4771,-72.5123
New Jersey,1,40.7215,-74.0761
South Carolina,1,33.7688,-78.9546
District of Columbia,1,38.8582,-76.9736
Iowa,1,42.0688,-94.8676
Maryland,1,39.3427,-76.6754
Alabama,1,34.0665,-85.7996
Maryland,1,39.3102,-76.6431
Pennsylvania,1,40.0309,-75.093
Ohio,1,39.1129,-84.515
Ohio,1,39.1497,-84.5615
Texas,1,31.7591,-106.48
Vermont,1,43.82,-72.5057
California,1,36.6866,-121.614
New Mexico,1,35.0727,-106.561
District of Columbia,1,38.9497,-77.024
Illinois,1,41.6959,-87.7561
Illinois,1,41.8949,-87.7556
Indiana,1,41.6809,-86.268
Massachusetts,1,42.2475,-71.7997
Tennessee,1,35.2518,-89.9524
Arkansas,1,36.2646,-91.2742
North Carolina,1,36.0296,-80.0018
New York,1,40.8386,-73.9132
Oklahoma,1,35.204,-97.4766
Kentucky,1,38.1943,-85.6081
Nebraska,1,41.237,-95.9397
New York,1,42.905,-78.8126
Illinois,1,38.657,-90.1685
Illinois,1,41.8732,-87.6938
New York,1,42.645,-73.7594
Alabama,1,33.1752,-87.5258
Illinois,1,41.9358,-87.7185
